"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","3 Feb 2026, 13:11","3 Feb 2026, 13:39","","Lying Leg Curl (Machine)",,"",1,"normal",70,8,,,
"Afternoon workout 💪","3 Feb 2026, 13:11","3 Feb 2026, 13:39","","Lying Leg Curl (Machine)",,"",2,"normal",70,8,,,
"Afternoon workout 💪","3 Feb 2026, 13:11","3 Feb 2026, 13:39","","Lying Leg Curl (Machine)",,"",3,"normal",70,8,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Bench Press (Dumbbell)",,"",0,"normal",120,15,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Bench Press (Dumbbell)",,"",1,"normal",120,15,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Bench Press (Dumbbell)",,"",2,"normal",120,10,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Bench Press (Dumbbell)",,"",3,"normal",120,8,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Incline Chest/ Shrug Combo",,"",0,"normal",100,16,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Incline Chest/ Shrug Combo",,"",1,"normal",100,16,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Incline Chest/ Shrug Combo",,"",2,"normal",100,16,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Incline Chest/ Shrug Combo",,"",3,"normal",100,16,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Triceps - Horn",,"",0,"normal",58,12,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Triceps - Horn",,"",1,"normal",62,12,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Triceps - Horn",,"",2,"normal",66,12,,,
"Afternoon workout 💪","29 Jan 2026, 14:37","29 Jan 2026, 15:00","","Triceps - Horn",,"",3,"normal",70,12,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Deadlift (Barbell)",,"",0,"normal",95,10,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Deadlift (Barbell)",,"",1,"normal",95,10,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Deadlift (Barbell)",,"",2,"normal",95,10,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Deadlift (Barbell)",,"",3,"normal",95,10,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Dumbbell Row",,"",0,"normal",45,10,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Dumbbell Row",,"",1,"normal",45,10,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Dumbbell Row",,"",2,"normal",50,10,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Dumbbell Row",,"",3,"normal",50,10,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Squat Curl",,"",0,"normal",60,8,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Squat Curl",,"",1,"normal",60,8,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Squat Curl",,"",2,"normal",70,8,,,
"Afternoon workout 💪","27 Jan 2026, 14:34","27 Jan 2026, 14:53","","Squat Curl",,"",3,"normal",70,8,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Bench Press (Barbell)",,"",0,"normal",135,12,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Bench Press (Barbell)",,"",1,"normal",185,8,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Bench Press (Barbell)",,"",2,"normal",185,8,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Bench Press (Barbell)",,"",3,"normal",185,4,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Bench Press (Barbell)",,"",4,"normal",185,4,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Bench Press (Barbell)",,"",5,"normal",185,4,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Bench Press (Barbell)",,"",6,"normal",185,4,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Bench Press (Barbell)",,"",7,"normal",135,6,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Upright Row (Barbell)",,"",0,"normal",80,8,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Upright Row (Barbell)",,"",1,"normal",80,8,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Upright Row (Barbell)",,"",2,"normal",80,8,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Upright Row (Barbell)",,"",3,"normal",80,8,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Chest Dip",,"",0,"normal",,10,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Chest Dip",,"",1,"normal",,10,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Chest Dip",,"",2,"normal",,10,,,
"Morning workout ☀️","25 Jan 2026, 11:58","25 Jan 2026, 12:23","","Chest Dip",,"",3,"normal",,10,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Hex Squat",,"",0,"normal",155,12,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Hex Squat",,"",1,"normal",205,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Hex Squat",,"",2,"normal",205,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Hex Squat",,"",3,"normal",205,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Hex Squat",,"",4,"normal",205,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Iso-Lateral High Row (Machine)",,"",0,"normal",154,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Iso-Lateral High Row (Machine)",,"",1,"normal",194,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Iso-Lateral High Row (Machine)",,"",2,"normal",194,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Iso-Lateral High Row (Machine)",,"",3,"normal",194,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Iso-Lateral High Row (Machine)",,"",4,"normal",194,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Bicep Curl (Dumbbell)",,"",0,"normal",60,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Bicep Curl (Dumbbell)",,"",1,"normal",60,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Bicep Curl (Dumbbell)",,"",2,"normal",60,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Bicep Curl (Dumbbell)",,"",3,"normal",60,8,,,
"Afternoon workout 💪","13 Jan 2026, 14:03","13 Jan 2026, 14:29","","Bicep Curl (Dumbbell)",,"",4,"normal",60,8,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Decline Bench Press (Machine)",,"",0,"normal",192,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Decline Bench Press (Machine)",,"",1,"normal",242,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Decline Bench Press (Machine)",,"",2,"normal",242,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Decline Bench Press (Machine)",,"",3,"normal",242,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Overhead Press (Dumbbell)",,"",0,"normal",60,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Overhead Press (Dumbbell)",,"",1,"normal",60,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Overhead Press (Dumbbell)",,"",2,"normal",60,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Overhead Press (Dumbbell)",,"",3,"normal",60,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Triceps Pushdown",,"",0,"normal",55,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Triceps Pushdown",,"",1,"normal",58,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Triceps Pushdown",,"",2,"normal",62,12,,,
"Afternoon workout 💪","11 Jan 2026, 14:47","11 Jan 2026, 15:05","","Triceps Pushdown",,"",3,"normal",66,12,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Hex Squat",,"",0,"normal",155,12,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Hex Squat",,"",1,"normal",205,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Hex Squat",,"",2,"normal",225,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Hex Squat",,"",3,"normal",245,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Lat Pulldown (Cable)",,"",0,"normal",160,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Lat Pulldown (Cable)",,"",1,"normal",160,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Lat Pulldown (Cable)",,"",2,"normal",175,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Lat Pulldown (Cable)",,"",3,"normal",175,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Bicep Curl (Dumbbell)",,"Kneeling Alternate",0,"normal",70,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Bicep Curl (Dumbbell)",,"Kneeling Alternate",1,"normal",70,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Bicep Curl (Dumbbell)",,"Kneeling Alternate",2,"normal",70,8,,,
"Afternoon workout 💪","18 Dec 2025, 16:16","18 Dec 2025, 16:41","","Bicep Curl (Dumbbell)",,"Kneeling Alternate",3,"normal",70,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",0,"normal",135,12,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",1,"normal",185,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",2,"normal",195,5,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",3,"normal",205,5,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",4,"normal",215,3,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",5,"normal",215,2,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",6,"normal",225,2,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",7,"normal",225,2,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",8,"normal",185,5,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Bench Press (Barbell)",,"",9,"normal",135,12,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Overhead Press (Dumbbell)",,"",0,"normal",70,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Overhead Press (Dumbbell)",,"",1,"normal",70,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Overhead Press (Dumbbell)",,"",2,"normal",70,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Overhead Press (Dumbbell)",,"",3,"normal",70,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Triceps Kickback (Dumbbell)",,"",0,"normal",15,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Triceps Kickback (Dumbbell)",,"",1,"normal",15,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Triceps Kickback (Dumbbell)",,"",2,"normal",15,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Triceps Kickback (Dumbbell)",,"",3,"normal",15,8,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Chest Dip",,"",0,"normal",,5,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Chest Dip",,"",1,"normal",,5,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Chest Dip",,"",2,"normal",,5,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Chest Dip",,"",3,"normal",,5,,,
"Afternoon workout 💪","12 Dec 2025, 17:02","12 Dec 2025, 17:36","","Chest Dip",,"",4,"normal",,5,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Squat (Dumbbell)",,"",0,"normal",100,10,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Squat (Dumbbell)",,"",1,"normal",110,10,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Squat (Dumbbell)",,"",2,"normal",120,10,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Squat (Dumbbell)",,"",3,"normal",130,10,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Dumbbell Row",,"",0,"normal",50,8,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Dumbbell Row",,"",1,"normal",55,8,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Dumbbell Row",,"",2,"normal",60,8,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Dumbbell Row",,"",3,"normal",65,8,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Bicep Curl (Barbell)",,"",0,"normal",60,8,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Bicep Curl (Barbell)",,"",1,"normal",70,8,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Bicep Curl (Barbell)",,"",2,"normal",80,8,,,
"Afternoon workout 💪","8 Dec 2025, 16:43","8 Dec 2025, 17:03","","Bicep Curl (Barbell)",,"",3,"normal",80,8,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Incline Chest Press (Machine)",,"",0,"normal",162,12,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Incline Chest Press (Machine)",,"",1,"normal",182,12,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Incline Chest Press (Machine)",,"",2,"normal",182,8,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Incline Chest Press (Machine)",,"",3,"normal",192,8,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Upright Row (Barbell)",,"",0,"normal",70,8,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Upright Row (Barbell)",,"",1,"normal",80,8,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Upright Row (Barbell)",,"",2,"normal",90,8,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Upright Row (Barbell)",,"",3,"normal",90,8,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Triceps Pressdown",,"",0,"normal",70,12,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Triceps Pressdown",,"",1,"normal",73,12,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Triceps Pressdown",,"",2,"normal",73,12,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Triceps Pressdown",,"",3,"normal",77,12,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Chest Dip",,"",0,"normal",,12,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Chest Dip",,"",1,"normal",,12,,,
"Afternoon workout 💪","4 Dec 2025, 14:27","4 Dec 2025, 14:53","","Chest Dip",,"",2,"normal",,12,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Deadlift/Clean/Upright Row",,"",0,"normal",95,21,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Deadlift/Clean/Upright Row",,"",1,"normal",95,21,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Deadlift/Clean/Upright Row",,"",2,"normal",95,21,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Deadlift/Clean/Upright Row",,"",3,"normal",95,21,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Lat Pulldown (Machine)",,"",0,"normal",150,8,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Lat Pulldown (Machine)",,"",1,"normal",155,8,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Lat Pulldown (Machine)",,"",2,"normal",160,8,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Lat Pulldown (Machine)",,"",3,"normal",165,8,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Squat Curl",,"",0,"normal",70,8,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Squat Curl",,"",1,"normal",80,8,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Squat Curl",,"",2,"normal",90,8,,,
"Afternoon workout 💪","1 Dec 2025, 12:53","1 Dec 2025, 13:21","","Squat Curl",,"",3,"normal",90,8,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Bench Press (Barbell)",,"",0,"normal",135,12,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Bench Press (Barbell)",,"",1,"normal",185,8,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Bench Press (Barbell)",,"",2,"normal",195,5,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Bench Press (Barbell)",,"",3,"normal",205,5,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Bench Press (Barbell)",,"",4,"normal",215,4,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Bench Press (Barbell)",,"",5,"normal",215,3,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Bench Press (Barbell)",,"",6,"normal",225,2,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Bench Press (Barbell)",,"",7,"normal",135,12,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Overhead Press (Dumbbell)",,"",0,"normal",70,8,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Overhead Press (Dumbbell)",,"",1,"normal",70,8,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Overhead Press (Dumbbell)",,"",2,"normal",70,8,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Overhead Press (Dumbbell)",,"",3,"normal",70,8,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Triceps Rope Pushdown",,"",0,"normal",50,15,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Triceps Rope Pushdown",,"",1,"normal",50,15,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Triceps Rope Pushdown",,"",2,"normal",50,15,,,
"Afternoon workout 💪","26 Nov 2025, 15:28","26 Nov 2025, 16:01","","Triceps Rope Pushdown",,"",3,"normal",50,15,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Hex Squat",,"",0,"normal",155,12,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Hex Squat",,"",1,"normal",205,10,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Hex Squat",,"",2,"normal",205,10,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Hex Squat",,"",3,"normal",205,10,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Lat Pulldown (Cable)",,"",0,"normal",145,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Lat Pulldown (Cable)",,"",1,"normal",160,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Lat Pulldown (Cable)",,"",2,"normal",160,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Lat Pulldown (Cable)",,"",3,"normal",175,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",145,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",145,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",145,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",145,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Bicep Curl (Barbell)",,"",0,"normal",60,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Bicep Curl (Barbell)",,"",1,"normal",70,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Bicep Curl (Barbell)",,"",2,"normal",70,8,,,
"Morning workout ☀️","23 Nov 2025, 11:19","23 Nov 2025, 11:46","","Bicep Curl (Barbell)",,"",3,"normal",70,8,,,
"Afternoon workout 💪","19 Nov 2025, 18:06","19 Nov 2025, 18:25","","Decline Bench Press (Machine)",,"",0,"normal",192,15,,,
"Afternoon workout 💪","19 Nov 2025, 18:06","19 Nov 2025, 18:25","","Decline Bench Press (Machine)",,"",1,"normal",242,10,,,
"Afternoon workout 💪","19 Nov 2025, 18:06","19 Nov 2025, 18:25","","Decline Bench Press (Machine)",,"",2,"normal",262,10,,,
"Afternoon workout 💪","19 Nov 2025, 18:06","19 Nov 2025, 18:25","","Decline Bench Press (Machine)",,"",3,"normal",262,10,,,
"Afternoon workout 💪","19 Nov 2025, 18:06","19 Nov 2025, 18:25","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",194,10,,,
"Afternoon workout 💪","19 Nov 2025, 18:06","19 Nov 2025, 18:25","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",214,10,,,
"Afternoon workout 💪","19 Nov 2025, 18:06","19 Nov 2025, 18:25","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",244,8,,,
"Afternoon workout 💪","19 Nov 2025, 18:06","19 Nov 2025, 18:25","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",244,7,,,
"Afternoon workout 💪","17 Nov 2025, 12:49","17 Nov 2025, 13:15","","Deadlift/Clean/Upright Row",,"",0,"normal",95,21,,,
"Afternoon workout 💪","17 Nov 2025, 12:49","17 Nov 2025, 13:15","","Deadlift/Clean/Upright Row",,"",1,"normal",95,21,,,
